ticker,name,last_close,ma240,ma240_change_pct
5522.TW,遠雄,69.19999694824219,64.875000111262,0.24981968775250607
4571.TW,鈞興-KY,177.0,168.09791666666666,0.24848733335818274
6655.TW,科定,138.0,121.03333333333333,0.24502191393174222
2606.TW,裕民,60.5,57.83958339691162,0.24408393213297686
4566.TW,時碩工業,64.5999984741211,58.30916670163472,0.24067729629364543
1417.TW,嘉裕,8.869999885559082,8.47375002503395,0.23855759690882827
6923.TW,中台,86.19999694824219,92.97083326975505,0.23809520390283279
1612.TW,宏泰,35.54999923706055,35.981458433469136,0.2356286943556718
4583.TW,台灣精銳,731.0,701.6333333333333,0.2351232462484587
4555.TW,氣立,39.5,39.757708390553795,0.23320185860504772
4904.TW,遠傳,96.0,89.06958341598511,0.23162801425153923
9928.TW,中視,17.5,17.45604166587194,0.22607652759414343
6438.TW,迅得,174.0,160.60833333333332,0.21709457263567877
3376.TW,新日興,205.0,211.64166666666668,0.2160423798202693
3530.TW,晶相光,65.5999984741211,62.677500089009605,0.21585320422199405
9918.TW,欣天然,43.0,40.97229175567627,0.2155479284694728
2923.TW,鼎固-KY,21.950000762939453,21.796249985694885,0.215523398104156
6776.TW,展�眥篕�,57.5,55.84039996465047,0.21386223737462906
2881.TW,富邦金,91.30000305175781,87.73276398976644,0.21218569556251676
8926.TW,台汽電,45.150001525878906,44.83656627337138,0.21093074688902647
6477.TW,安集,33.650001525878906,35.29708329836527,0.2105636856271298
2459.TW,敦吉,67.0,64.39416651725769,0.2087872240338795
3094.TW,聯傑,26.149999618530273,24.834791652361552,0.20594811800525026
1466.TW,聚隆,16.100000381469727,15.964999981721242,0.20529585854878185
2488.TW,漢平,51.400001525878906,46.90020810763041,0.20430688814911946
8070.TW,長華*,46.849998474121094,43.48250002861023,0.20307925729761145
2009.TW,第一銅,38.0,39.28729174931844,0.20297881744344437
5007.TW,三星,58.0,54.19625004132589,0.20106308027971753
2008.TW,高興昌,28.0,27.045416641235352,0.19836213803847702
3419.TW,譁裕,15.75,13.895000004768372,0.1968001258576768
6854.TW,錼創科技-KY創,155.0,146.98958333333334,0.19597540366673716
2324.TW,仁寶,29.700000762939453,30.040208307902017,0.19177719445655494
3033.TW,威健,35.849998474121094,31.49479173819224,0.19087130879449354
7721.TW,微程式,71.0,61.82354170481364,0.18771292781696314
1789.TW,神隆,20.700000762939453,19.128124992052715,0.18768487056717298
4560.TW,強信-KY,35.900001525878906,34.11333332856496,0.18477496178057606
2364.TW,倫飛,64.0999984741211,68.77006402015687,0.1842946555458358
2812.TW,台中銀,20.0,20.84666878382365,0.1838173106099017
8462.TW,柏文,149.5,146.8375,0.18336105070146935
2444.TW,兆勁,13.350000381469727,11.912708310286204,0.1822099572011293
1709.TW,和益,18.899999618530273,17.376666673024495,0.1813662047521536
